Date,Stipe,Bulb,Blade,Ho Fa,Single,Group,Subst,Sub2,CoSp1,CoSp2,CoSp3,Notes
2019-05-11,6,1.2,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-15,40,3.7,NA,NA,0,1,Nl,none,Ll,none,none,Cluster 40-54.5
2019-05-15,54.5,4.6,NA,NA,0,1,U,none,none,none,none,NA
2019-05-15,5.5,0.9,NA,NA,0,1,Nl,none,Ls,Cp,none,Cluster 5.5-10
2019-05-15,7.5,1.5,NA,NA,0,1,U,none,Ls,Cp,none,7.5 & 10 bifurcated
2019-05-15,10,1.5,NA,NA,0,1,U,none,none,none,none,NA
2019-05-15,0.5,0.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 0.5-7.5
2019-05-15,7.5,1.3,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-15,2.5,0.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 2.5-7
2019-05-15,7,1.2,NA,NA,0,1,U,none,none,none,none,NA
2019-05-15,5,0.9,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 5-10
2019-05-15,10,2.1,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-16,1.5,0.2,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 1.5-8.5
2019-05-16,3,0.3,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-16,3,0.4,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-16,3.5,0.3,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-16,8.5,1.8,NA,NA,0,1,U,none,Ls,none,none,NA
2019-05-16,2.5,0.3,NA,NA,0,1,Nl,none,none,none,none,Cluster 2.5-12
2019-05-16,3.5,0.8,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-16,3.5,0.2,NA,NA,0,1,Nl,none,none,none,none,Bifurcated
2019-05-16,3.5,0.2,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-16,8,1.6,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-16,12,1.8,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-16,3.5,0.6,NA,NA,0,1,Nl,none,none,none,none,Cluster 3.5-31.5
2019-05-16,8.5,2.1,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-16,31.5,3.8,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-16,5,0.3,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 5-30
2019-05-16,12,1.5,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-16,18.5,1.8,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-16,30,3.3,NA,NA,0,1,U,none,Ls,none,none,NA
2019-05-17,4.5,0.3,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 4.2-14
2019-05-17,9,1.5,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,12.5,2.2,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,14,2.1,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,6,1.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 6.2-11
2019-05-17,11,2,NA,NA,0,1,U,none,none,none,none,NA
2019-05-17,3,0.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 3-5.5
2019-05-17,5.5,1.4,NA,NA,0,1,My,none,none,none,none,NA
2019-05-17,6.5,1,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 6.5-11.5
2019-05-17,11.5,2.2,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,5,1.7,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 5-9.5
2019-05-17,9.5,1.8,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,4.5,0.5,NA,NA,0,1,Nl,none,none,none,none,Cluster 4.5-9.5
2019-05-17,9.5,1.5,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,8,1.7,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 8-18.5
2019-05-17,12,2,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,18.5,2.4,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,4,0.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 4-7
2019-05-17,4.5,4.5,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,7,1.3,NA,NA,0,1,U,none,none,none,none,NA
2019-05-17,1,0.1,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 1-20
2019-05-17,1.5,0.1,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,2,0.1,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,2.5,0.1,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,3.5,0.2,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,3.5,0.2,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,5,0.4,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,7.5,0.8,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,7.5,0.9,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,8.5,0.7,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,14,1.5,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,14.5,2.1,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,20,2.4,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,5,0.4,NA,NA,0,1,Nl,none,Cp,none,none,Cluster 5-20
2019-05-17,6,0.5,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-17,6,0.9,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-17,6,0.7,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-17,7,0.3,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-17,8.5,1.3,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-17,12.5,2.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-17,20,3,NA,NA,0,1,U,none,Cp,none,none,NA
2019-05-17,10.5,1.8,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 10.5-14.5
2019-05-17,14.5,1.8,NA,NA,0,1,U,none,Ls,none,none,Bifurcated
2019-05-17,12,2.3,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 12-28
2019-05-17,14,3.1,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,14.5,2.9,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,28,4.2,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,2,0.1,NA,NA,0,1,Nl,none,Cp,none,none,Cluster 2-11.5
2019-05-17,2.5,0.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-17,3,0.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-17,3.5,0.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-17,7.5,1.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-17,7.5,1.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-17,11.5,1.6,NA,NA,0,1,Ls,none,Cp,none,none,NA
2019-05-17,2,0.1,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 2-47
2019-05-17,5,0.6,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,8,0.6,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,9.5,1.1,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,9.5,1.5,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,23,2.8,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,45,3.6,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,47,3.3,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,2.5,0.3,NA,NA,0,1,Nl,none,Ls,Cp,none,Cluster 2.5-25.5
2019-05-17,3.5,0.6,NA,NA,0,1,Nl,none,Ls,Cp,none,NA
2019-05-17,5,0.8,NA,NA,0,1,Nl,none,Ls,Cp,none,NA
2019-05-17,7,1.2,NA,NA,0,1,Nl,none,Ls,Cp,none,NA
2019-05-17,25.5,3.7,NA,NA,0,1,Ls,none,Ls,Cp,none,NA
2019-05-17,1.5,0.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 1.5-6
2019-05-17,1.5,0.1,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,2.5,0.3,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,6,1.1,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,1.5,0.1,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 1.5-11.5
2019-05-17,2.5,0.2,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,11.5,1.9,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,1.5,0.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 1.5-8
2019-05-17,2,0.1,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,2,0.1,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,5.5,1.8,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,5.5,1.1,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,8,1.7,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,2,0.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 2-4.5
2019-05-17,4.5,1.2,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,4,1,NA,NA,0,1,Nl,none,Ls,Md,none,Cluster 4-29.5
2019-05-17,16.5,3.3,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,29.5,4.2,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,6,1.3,NA,NA,0,1,Nl,none,Ls,Cp,none,Cluster 6-27
2019-05-17,24.5,2.8,NA,NA,0,1,Nl,none,Ls,Cp,none,NA
2019-05-17,27,2.7,NA,NA,0,1,Ls,none,Ls,Cp,none,NA
2019-05-17,2,0.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 2-8
2019-05-17,8,1.8,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,5,0.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 5-13
2019-05-17,5.5,0.2,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,13,1.8,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,4,0.3,NA,NA,0,1,Nl,none,none,none,none,Cluster 4-8
2019-05-17,8,1.8,NA,NA,0,1,Ls,none,none,none,none,Bifurcated
2019-05-17,6,0.3,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 6-15
2019-05-17,9,1.5,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,15,1.9,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,10.5,1.2,NA,NA,0,1,Nl,none,Dl,none,none,Cluster 10.5-12.5
2019-05-17,12.5,1.9,NA,NA,0,1,My,none,Dl,none,none,NA
2019-05-17,5,0.3,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 5-19
2019-05-17,19,2.6,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,7,1.4,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 7-12
2019-05-17,13,2,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,11.5,1.8,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,12,1.2,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,2,0.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 2-18
2019-05-17,18,3.2,NA,NA,0,1,U,none,none,none,none,NA
2019-05-17,12.5,2.5,NA,NA,0,1,Nl,none,Cf,none,none,Cluster 12.5-95.5
2019-05-17,95.5,5.2,NA,NA,0,1,U,none,Cf,none,none,NA
2019-05-17,3,0.3,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 3-16.5
2019-05-17,4,0.3,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,4.5,0.3,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,8,0.8,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,12,2.2,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,16.5,2.7,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,1,0.1,NA,NA,0,1,Nl,none,Ls,Dl,none,Cluster 1-9
2019-05-17,3,0.2,NA,NA,0,1,Nl,none,Ls,Dl,none,NA
2019-05-17,5,0.7,NA,NA,0,1,Nl,none,Ls,Dl,none,NA
2019-05-17,9,1.5,NA,NA,0,1,Ls,none,Ls,Dl,none,NA
2019-05-17,1,0.1,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 1-13
2019-05-17,2.5,0.4,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,4.5,0.5,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,5.5,0.6,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,13,2.1,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,2.5,0.1,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 2.5-9.5
2019-05-17,3.5,0.3,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,7,0.7,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,9.5,2,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,1.5,0.1,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 1.5-6.5
2019-05-17,2.5,0.2,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,6.5,1.2,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,3,0.2,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 3-11.5
2019-05-17,5,0.4,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,6,0.5,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,7,0.3,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,7,0.5,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,11.5,2,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,4,0.2,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 4-10.5
2019-05-17,10.5,1.5,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,4.5,0.3,NA,NA,0,1,Nl,none,Cc,none,none,Cluster 4.5-10.5
2019-05-17,9.5,0.8,NA,NA,0,1,Nl,none,Cc,none,none,NA
2019-05-17,10.5,1.9,NA,NA,0,1,Ls,none,Cc,none,none,NA
2019-05-17,3.5,0.3,NA,NA,0,1,Nl,none,none,none,none,Cluster 3.5-68.5
2019-05-17,6,0.4,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,11,1.8,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,12.5,1.6,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,68.5,3.8,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,4,0.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 4-27
2019-05-17,5.5,0.3,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,27,2.7,NA,NA,0,1,My,none,none,none,none,NA
2019-05-17,3.5,0.2,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 3.5-8
2019-05-17,7,1.5,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,8,1.4,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,2,0.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 2-7
2019-05-17,3,0.6,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,7,1.5,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,1,0.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 1-12
2019-05-17,12,2.1,NA,NA,0,1,My,none,none,none,none,NA
2019-05-17,3.5,0.3,NA,NA,0,1,Nl,none,none,none,none,Cluster 3.5 -5.5
2019-05-17,4,0.3,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,5.5,1.2,NA,NA,0,1,My,none,none,none,none,NA
2019-05-17,1.5,0.1,NA,NA,0,1,Nl,none,Cc,none,none,Cluster 1.5-10.5
2019-05-17,10.5,1.5,NA,NA,0,1,U,none,Cc,none,none,NA
2019-05-17,2.5,0.2,NA,NA,0,1,Nl,none,Ls,none,none,Cluser 2.5-8
2019-05-17,8,1.4,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,1.5,0.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 1.5-7.5
2019-05-17,2,0.1,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,7.5,1.6,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,2.5,0.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 2.5-19.5
2019-05-17,19.5,3,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,5,0.5,NA,NA,0,1,Nl,none,Cc,none,none,Cluster 5-44.5
2019-05-17,8.5,1.3,NA,NA,0,1,Nl,none,Cc,none,none,NA
2019-05-17,40.5,3,NA,NA,0,1,Nl,none,Cc,none,none,NA
2019-05-17,44.5,3.7,NA,NA,0,1,Ls,none,Cc,none,none,NA
2019-05-17,1.5,0.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 1.5-5.5
2019-05-17,1.5,0.1,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,5.5,1.5,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,4.5,0.3,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 4.5-13.5
2019-05-17,13.5,2.8,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,1.5,0.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 1.5-5
2019-05-17,5,1.1,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,4.5,1.2,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,6,0.8,NA,NA,0,1,Nl,none,Ls,Cc,none,Cluster 6-13
2019-05-17,12,1.5,NA,NA,0,1,Nl,none,Ls,Cc,none,NA
2019-05-17,13,2.6,NA,NA,0,1,Ls,none,Ls,Cc,none,NA
2019-05-17,2,0.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 2-9.5
2019-05-17,3,0.3,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-17,9.5,1.4,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-17,2,0.2,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 2-20.5
2019-05-17,2.5,0.2,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,2.5,0.2,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,3,0.3,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,5,0.8,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,6,0.6,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-17,20.5,3,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-17,9.5,1.7,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 9.5 -11.5
2019-05-17,11.5,1.4,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-18,1.5,0.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 1.5-5
2019-05-18,3,0.1,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-18,2.5,0.1,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-18,3.5,0.2,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-18,5,0.6,NA,NA,0,1,U,none,none,none,none,NA
2019-05-18,4,0.8,NA,NA,0,1,Nl,none,Cc,none,none,Cluster 4-11
2019-05-18,4.5,0.8,NA,NA,0,1,Nl,none,Cc,none,none,NA
2019-05-18,5,0.8,NA,NA,0,1,Nl,none,Cc,none,none,NA
2019-05-18,11,2.2,NA,NA,0,1,U,none,Cc,none,none,NA
2019-05-18,3,0.2,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 3-13.5
2019-05-18,6,0.3,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-18,10,1.3,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-18,13.5,1.6,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-18,3.5,0.1,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 3.5-16
2019-05-18,4,0.2,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-18,14,2.1,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-18,16,2,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-18,1,0.2,NA,NA,0,1,Nl,none,Cf,Am,none,Cluster 1-12.5
2019-05-18,2.5,0.2,NA,NA,0,1,Nl,none,Cf,Am,none,NA
2019-05-18,2.5,0.2,NA,NA,0,1,Nl,none,Cf,Am,none,NA
2019-05-18,3,0.2,NA,NA,0,1,Nl,none,Cf,Am,none,NA
2019-05-18,5,0.5,NA,NA,0,1,Nl,none,Cf,Am,none,NA
2019-05-18,6,1.2,NA,NA,0,1,Nl,none,Cf,Am,none,NA
2019-05-18,12.5,2.4,NA,NA,0,1,Ls,none,Cf,Am,none,NA
2019-05-18,15,0.9,NA,NA,0,1,Nl,none,none,none,none,Cluster 15-23.5
2019-05-18,23.5,2.6,NA,NA,0,1,My,none,none,none,none,NA
2019-05-18,5,0.6,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 3-7.5
2019-05-18,7.5,1.9,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-18,3,0.2,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 3-14.5
2019-05-18,14.5,2,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-18,1,0.1,NA,NA,0,1,Nl,none,Cp,none,none,Cluster 1-10
2019-05-18,1,0.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,1,0.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,1.5,0.3,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,1.5,0.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,1.5,0.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,2,0.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,2,0.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,2.5,0.1,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,3,0.2,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,3.5,0.3,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,3.5,0.2,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,3.5,0.3,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,3.5,0.3,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,6,0.3,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,7,1.5,NA,NA,0,1,Nl,none,Cp,none,none,NA
2019-05-18,10,2.1,NA,NA,0,1,U,none,Cp,none,none,NA
2019-05-21,4.5,0.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 4.5-91
2019-05-21,6.5,0.3,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-21,24,3,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-21,91,4.9,NA,NA,0,1,Ba,none,none,none,none,NA
2019-05-21,5.5,0.9,NA,NA,0,1,Nl,none,none,none,none,Cluster 5.5-92.5
2019-05-21,92.5,6.2,NA,NA,0,1,U,none,none,none,none,NA
2019-05-21,13,2.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 13-29.5
2019-05-21,29.5,3.7,NA,NA,0,1,Ba,none,none,none,none,NA
2019-05-21,6,0.5,NA,NA,0,1,Nl,none,Hc,none,none,Cluster 6-120.5
2019-05-21,15.5,2.1,NA,NA,0,1,Nl,none,Hc,none,none,NA
2019-05-21,35,4.2,NA,NA,0,1,Nl,none,Hc,none,none,NA
2019-05-21,52,4.7,NA,NA,0,1,Nl,none,Hc,none,none,NA
2019-05-21,120.5,6.2,NA,NA,0,1,Ls,none,Hc,none,none,NA
2019-05-21,9,1.2,NA,NA,0,1,Nl,none,none,none,none,Cluster 9-22
2019-05-21,22,1.5,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-21,1,0.1,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 1-8
2019-05-21,1.5,0.1,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-21,2.5,0.1,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-21,8,1.4,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-21,5,1.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 5-7.5
2019-05-21,7.5,1.6,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-21,1,0.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 1-12
2019-05-21,1.5,0.1,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-21,3.5,0.4,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-21,5.5,0.5,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-21,10,1.9,NA,NA,0,1,Nl,none,none,none,none,NA
2019-05-21,12,1.8,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-21,4.5,0.5,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 4.5-15.5
2019-05-21,6,1.1,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-21,8.5,2.7,NA,NA,0,1,Nl,none,Ls,none,none,NA
2019-05-21,15.5,3,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-21,9,0.8,NA,NA,0,1,Nl,none,Hf,none,none,Cluster 9-21.5
2019-05-21,20,3,NA,NA,0,1,Nl,none,Hf,none,none,NA
2019-05-21,21.5,3.6,NA,NA,0,1,Ls,none,Hf,none,none,NA
2019-05-22,2,0.1,NA,NA,0,1,Nl,none,none,none,none,Cluster 2-11
2019-05-22,11,2.2,NA,NA,0,1,Ls,none,none,none,none,NA
2019-05-22,2.5,0.2,NA,NA,0,1,Nl,none,Ls,none,none,Cluster 2.5-62
2019-05-22,62,5.7,NA,NA,0,1,Ls,none,Ls,none,none,NA
2019-05-22,2,0.2,NA,NA,0,1,Nl,none,Ls,Am,Ll,Cluster 2-59.5
2019-05-22,2,0.2,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
2019-05-22,3,0.2,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
2019-05-22,3,0.2,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
2019-05-22,3.5,0.1,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
2019-05-22,3.5,0.2,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
2019-05-22,3.5,0.2,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
2019-05-22,4,0.4,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
2019-05-22,4.5,0.2,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
2019-05-22,5,0.2,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
2019-05-22,5.5,1,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
2019-05-22,5.5,1.1,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
2019-05-22,5.5,0.4,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
2019-05-22,6,0.6,NA,NA,0,1,Nl,none,Ls,Am,Ll,NA
